train_vector_count;layers;batch_size;decay_rate;momentum;learning_decay_rate;clip_value;ACCURACY;total_time_milliseconds;epochs;time
60000;[784, 200, 100, 10];64;0.01;0.8;500.0;5.0;0.5516;329148;10;NULL
60000;[784, 200, 100, 10];64;0.01;0.8;500.0;5.0;0.488;342216;10;NULL
60000;[784, 200, 100, 10];128;0.01;0.8;500.0;5.0;0.4473;335211;10;NULL
60000;[784, 200, 100, 10];128;0.01;0.8;500.0;5.0;0.5176;320511;10;NULL
60000;[784, 300, 100, 100, 10];64;0.01;0.8;500.0;5.0;0.5966;527297;10;NULL
1000;[784, 128, 128, 10];64;0.0;0.34;0.0;5.0;0.2776;23505;20;NULL
1000;[784, 128, 128, 10];64;0.0;0.34;0.0;5.0;0.323;14410;20;NULL
1000;[784, 300, 100, 10];32;0.0;0.8;0.0;5.0;0.1905;23935;20;NULL
1000;[784, 300, 100, 10];32;0.0;0.8;0.0;5.0;0.1;14749;20;NULL
1000;[784, 300, 100, 10];32;0.0;0.8;0.0;5.0;0.1;23818;20;NULL
1000;[784, 300, 100, 10];32;0.0;0.8;0.0;5.0;0.4778;13923;20;NULL
1000;[784, 300, 100, 10];32;0.0;0.8;500.0;5.0;0.4778;25492;20;NULL
1000;[784, 300, 100, 10];32;0.0;0.8;500.0;5.0;0.5692;15922;20;NULL
1000;[784, 300, 100, 10];32;0.0;0.8;500.0;5.0;0.5692;28438;30;NULL
1000;[784, 300, 100, 10];32;0.0;0.8;500.0;5.0;0.5885;19530;30;NULL
10;[784, 1024, 512, 256, 10];20;0.01;0.8;500.0;5.0;0.1035;10932;10;NULL
1000;[784, 1024, 512, 256, 10];20;0.01;0.8;500.0;5.0;0.6874;85167;10;NULL
1000;[784, 1024, 512, 256, 10];20;0.01;0.8;500.0;5.0;0.6956;86986;10;NULL
1000;[784, 1024, 512, 256, 10];20;0.01;0.8;200.0;5.0;0.7107;83893;10;NULL
1000;[784, 1024, 512, 256, 10];20;0.01;0.8;200.0;5.0;0.7196;83675;10;NULL
1000;[784, 1024, 512, 256, 10];64;0.01;0.8;500.0;5.0;0.6828;81355;10;NULL
1000;[784, 1024, 512, 256, 10];64;0.01;0.8;500.0;5.0;0.6962;80829;10;NULL
1000;[784, 1024, 512, 256, 10];64;0.01;0.8;200.0;5.0;0.7235;83411;10;NULL
1000;[784, 1024, 512, 256, 10];64;0.01;0.8;200.0;5.0;0.7088;81284;10;NULL
1000;[784, 1024, 512, 256, 10];128;0.01;0.8;500.0;5.0;0.6929;81108;10;NULL
1000;[784, 1024, 512, 256, 10];128;0.01;0.8;500.0;5.0;0.7067;84868;10;NULL
1000;[784, 1024, 512, 256, 10];128;0.01;0.8;200.0;5.0;0.6929;85237;10;NULL
1000;[784, 1024, 512, 256, 10];128;0.01;0.8;200.0;5.0;0.7318;83222;10;NULL
1000;[784, 414, 205, 141, 106, 10];128;0.0;0.314;0.0;5.0;0.7318;45717;20;NULL
1000;[784, 414, 205, 141, 106, 10];128;0.0;0.314;0.0;5.0;0.2147;31117;20;NULL
1000;[784, 414, 205, 141, 106, 10];128;0.0;0.314;0.0;5.0;0.2147;45490;20;NULL
1000;[784, 414, 205, 141, 106, 10];128;0.0;0.314;0.0;5.0;0.1;30564;20;NULL
1000;[784, 414, 205, 141, 106, 10];128;0.01;0.314;100.0;5.0;0.1;45843;20;NULL
1000;[784, 414, 205, 141, 106, 10];128;0.01;0.314;100.0;5.0;0.6576;31188;20;NULL
1000;[784, 414, 205, 141, 106, 10];128;0.01;0.314;100.0;5.0;0.6576;44871;20;NULL
1000;[784, 414, 205, 141, 106, 10];128;0.01;0.314;100.0;5.0;0.6393;30388;20;NULL
1000;[784, 414, 205, 141, 106, 10];128;0.01;0.31453;0.0;5.0;0.2042;48726;10;NULL
1000;[784, 414, 205, 141, 106, 10];128;0.01;0.31453;0.0;5.0;0.4247;75200;20;NULL
1000;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.6393;9922;20;NULL
1000;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.5292;6182;20;NULL
1000;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.5292;10574;20;NULL
1000;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.4791;6585;20;NULL
1000;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.4791;9702;20;NULL
1000;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.5678;5957;20;NULL
1000;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.5678;10415;20;NULL
1000;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.5457;6387;20;NULL
100;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.5457;13759;40;NULL
100;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.3459;4665;40;NULL
100;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.3459;13855;40;NULL
100;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.3185;4535;40;NULL
100;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.3185;14603;40;NULL
100;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.3995;4755;40;NULL
60000;[784, 512, 128, 10];20;0.0;0.8;100.0;5.0;0.6304;1101796;15;NULL
60000;[784, 512, 128, 10];20;0.0;0.8;100.0;5.0;0.6613;1082799;15;NULL
100;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.3995;14188;40;NULL
100;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.3298;4792;40;NULL
60000;[784, 256, 128, 10];20;0.0;0.3;100.0;5.0;0.6613;561694;15;NULL
60000;[784, 256, 128, 10];20;0.0;0.3;100.0;5.0;0.6071;552430;15;NULL
60000;[784, 526, 64, 10];20;0.0;0.8;100.0;5.0;0.6071;968178;15;NULL
60000;[784, 526, 64, 10];20;0.0;0.8;100.0;5.0;0.6295;946964;15;NULL
10;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.1099;2041;10;NULL
10;[784, 128, 128, 10];128;0.01;0.314;100.0;5.0;0.1109;1913;10;NULL
10;[784, 128, 128, 10];125;0.01;0.314;100.0;5.0;0.1001;2031;10;NULL
10;[784, 128, 128, 10];125;0.01;0.314;100.0;5.0;0.1003;1978;10;NULL
10;[784, 128, 128, 10];125;0.01;0.314;100.0;5.0;0.1013;1911;10;NULL
10;[784, 128, 128, 10];125;0.01;0.314;100.0;5.0;0.1032;2132;10;NULL
10;[784, 128, 128, 10];125;0.01;0.314;100.0;5.0;0.1018;2087;10;NULL
10;[784, 128, 128, 128, 10];125;0.01;0.314;100.0;5.0;0.1025;2364;10;NULL
10;[784, 128, 128, 128, 10];125;0.01;0.314;100.0;5.0;0.0986;2242;1;NULL
1;[784, 128, 128, 128, 10];125;0.01;0.314;100.0;5.0;0.1346;5778;1;NULL
1;[784, 128, 128, 128, 10];125;0.01;0.314;100.0;5.0;0.1282;2157;1;NULL
10;[784, 128, 128, 128, 10];125;0.01;0.314;100.0;5.0;0.1006;2299;5;NULL
1000;[784, 128, 128, 128, 10];125;0.01;0.314;100.0;5.0;0.2937;11806;10;NULL
10000;[784, 128, 128, 128, 10];125;0.01;0.314;100.0;5.0;0.3888;134214;10;NULL
1000;[784, 128, 128, 128, 10];125;0.01;0.314;100.0;5.0;0.4777;43348;30;NULL
1000;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1;1671;30;NULL
1000;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.103;1643;30;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.0906;203;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.0859;232;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1152;239;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1013;250;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.0963;238;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.0596;259;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1001;190;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1122;175;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1;210;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.105;243;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1005;213;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.099;250;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1037;243;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1013;230;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.0887;194;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1604;226;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.0871;259;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1001;466;20;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1;261;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.0881;234;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1;245;1;NULL
1;[784, 2, 10];125;0.01;0.314;100.0;5.0;0.0993;118;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.0929;240;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1304;241;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.0894;241;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1169;233;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.0988;363;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1082;397;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.0971;377;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.0997;394;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1024;377;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.0995;401;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.0909;237;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1754;260;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1;247;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1517;236;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.0948;251;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1183;241;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1394;240;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1;239;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1064;243;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1016;247;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1001;248;1;NULL
1;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1028;245;1;NULL
10;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1;762;10;NULL
100;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1;3530;10;NULL
100;[784, 10, 5, 2, 10];125;0.01;0.314;100.0;5.0;0.1;3643;10;NULL
1;[784, 5, 2, 4, 10];125;0.01;0.314;100.0;5.0;0.1;178;10;NULL
10;[784, 256, 128, 10];125;0.01;0.314;100.0;5.0;0.1632;4037;10;NULL
10;[784, 256, 128, 10];125;0.01;0.314;100.0;5.0;0.0976;4191;10;NULL
10;[784, 256, 128, 10];125;0.01;0.314;100.0;5.0;0.1105;4068;10;NULL
10;[784, 256, 128, 10];125;0.01;0.314;100.0;5.0;0.1349;4000;10;NULL
100;[784, 256, 128, 10];125;0.01;0.314;100.0;5.0;0.1;5202;10;NULL
100;[784, 256, 128, 10];20;0.01;0.314;100.0;5.0;0.1;5178;10;NULL
100;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.1;5265;10;NULL
100;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.1001;5185;10;NULL
10;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.1;4017;10;NULL
10;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.1035;4116;10;NULL
10;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.3953;4104;10;NULL
10;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.2481;4059;10;NULL
50;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.3414;4511;10;NULL
50;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.3078;4586;10;NULL
50;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.3019;4549;10;NULL
50;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.3054;4586;10;NULL
50;[784, 256, 128, 10];32;0.01;0.8;100.0;5.0;0.189;4654;10;NULL
50;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.5842;4781;10;NULL
50;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.6004;5757;10;NULL
100;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.6674;5082;10;NULL
100;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.6483;5270;10;NULL
100;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.6628;5362;10;NULL
100;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.6501;5367;10;NULL
100;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.6926;5321;10;NULL
100;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.6703;5421;10;NULL
100;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.5995;5516;10;NULL
100;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.67;5420;10;NULL
100;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.6653;5194;10;NULL
100;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.6358;2344;10;NULL
100;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.7066;2198;10;NULL
100;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.7039;2244;10;NULL
10000;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.8491;71607;10;NULL
60000;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.8776;359318;10;NULL
100;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.688;2251;10;NULL
1000;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.7788;8256;10;NULL
1000;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.7937;7315;10;NULL
1000;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.7875;7189;10;NULL
1000;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.7725;7393;10;NULL
60000;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.8726;363494;10;NULL
1000;[784, 256, 128, 10];32;0.01;0.8;100.0;5.0;0.8115;7033;10;NULL
1000;[784, 256, 128, 10];32;0.01;0.8;100.0;5.0;0.795;7229;10;NULL
1000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.7883;7132;10;NULL
1000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.7883;14761;10;NULL
1000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.7774;6984;10;NULL
1000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.7774;14865;10;NULL
1000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.7939;7131;10;NULL
60000;[784, 256, 128, 10];20;0.01;0.8;100.0;5.0;0.8786;357752;10;NULL
60000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.8719;353807;10;NULL
1000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.7939;37016;10;NULL
1000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.7509;17632;10;NULL
1000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.7509;36552;10;NULL
1000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.7754;17067;10;NULL
1000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.7754;35258;10;NULL
1000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.7554;15893;10;NULL
1000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.7554;34640;10;2025-01-01T18:22:22.395827
1000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.7879;15419;10;2025-01-01T18:22:26.655297500
1000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.7879;34065;10;2025-01-01T18:31:40.624438200
1000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.1;15294;10;2025-01-01T18:31:44.905075200
1000;[784, 256, 128, 10];64;0.01;0.8;500.0;5.0;0.1;34372;10;2025-01-01T18:32:58.282949500
1000;[784, 256, 128, 10];64;0.01;0.8;500.0;5.0;0.1;15367;10;2025-01-01T18:33:02.520473100
60000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.8717;338600;10;NULL
60000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.8819;339080;10;NULL
60000;[784, 256, 128, 10];64;0.01;0.8;100.0;5.0;0.8734;336311;10;NULL
60000;[784, 256, 196, 10];64;0.01;0.8;100.0;5.0;0.8843;423984;10;NULL
60000;[784, 256, 196, 10];64;0.01;0.8;100.0;5.0;0.884;422040;10;NULL
100;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.1;26439;10;2025-01-02T08:50:24.594009100
100;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.1;6056;10;2025-01-02T08:50:29.244631700
100;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.1;26115;10;2025-01-02T08:52:03.776886700
100;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.1;5778;10;2025-01-02T08:52:08.237950300
100;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.1;26623;10;2025-01-02T08:53:15.295396200
100;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.1002;5964;10;2025-01-02T08:53:19.944918
60000;[784, 256, 196, 10];128;0.01;0.8;100.0;5.0;0.8781;431067;10;NULL
60000;[784, 256, 196, 10];128;0.01;0.8;100.0;5.0;0.874;433161;10;NULL
60000;[784, 256, 196, 10];32;0.01;0.8;100.0;5.0;0.8672;435079;10;NULL
60000;[784, 256, 196, 10];32;0.01;0.8;100.0;5.0;0.8787;426960;10;NULL
60000;[784, 256, 196, 10];20;0.01;0.8;100.0;5.0;0.8717;429971;10;NULL
60000;[784, 256, 196, 10];20;0.01;0.8;100.0;5.0;0.8532;428220;10;NULL
60000;[784, 128, 128, 128, 10];64;0.01;0.8;100.0;5.0;0.8817;250056;10;NULL
60000;[784, 128, 128, 128, 10];64;0.01;0.8;100.0;5.0;0.883;248178;10;NULL
60000;[784, 128, 128, 128, 10];64;0.01;0.8;100.0;5.0;0.8744;245258;10;NULL
60000;[784, 128, 128, 128, 10];64;0.01;0.8;100.0;5.0;0.8734;248841;10;NULL
60000;[784, 256, 128, 64, 10];64;0.01;0.8;100.0;5.0;0.8659;370866;10;NULL
60000;[784, 256, 256, 256, 10];64;0.01;0.8;100.0;5.0;0.8736;812205;10;NULL
60000;[784, 256, 196, 96, 10];64;0.01;0.8;100.0;5.0;0.8775;514432;10;NULL
60000;[784, 256, 196, 96, 10];64;0.01;0.8;100.0;5.0;0.8792;520184;10;NULL
100;[784, 256, 256, 10];64;0.01;0.8;500.0;5.0;0.1002;28783;10;2025-01-04T11:38:25.981923400
100;[784, 256, 256, 10];64;0.01;0.8;500.0;5.0;0.1;6773;10;2025-01-04T11:38:30.786947200
100;[784, 256, 256, 10];64;0.01;0.8;500.0;5.0;0.1;28375;10;2025-01-04T11:39:15.613185800
100;[784, 256, 256, 10];64;0.01;0.8;500.0;5.0;0.0999;6534;10;2025-01-04T11:39:20.535427600
1000;[784, 256, 256, 10];64;0.01;0.8;500.0;5.0;0.0999;45085;10;2025-01-04T11:40:43.796753900
1000;[784, 256, 256, 10];64;0.01;0.8;500.0;5.0;0.1;23401;10;2025-01-04T11:40:48.568876600
1000;[784, 256, 256, 10];64;0.01;0.8;500.0;5.0;0.1;43113;10;2025-01-04T11:42:35.524537400
1000;[784, 256, 256, 10];64;0.01;0.8;500.0;5.0;0.1;21292;10;2025-01-04T11:42:40.317861
1000;[784, 256, 256, 10];64;0.01;0.8;500.0;5.0;0.1;43421;10;2025-01-04T11:45:35.113723100
1000;[784, 256, 256, 10];64;0.01;0.8;500.0;5.0;0.1;21661;10;2025-01-04T11:45:39.894051200
1000;[784, 256, 256, 10];64;0.01;0.8;500.0;5.0;0.1;42950;10;2025-01-04T11:48:24.239335100
1000;[784, 256, 256, 10];64;0.01;0.8;500.0;5.0;0.1;21445;10;2025-01-04T11:48:29.144972700
1000;[784, 256, 256, 10];64;0.01;0.8;500.0;5.0;0.1;43747;10;2025-01-04T11:49:54.479460
1000;[784, 256, 256, 10];64;0.01;0.8;500.0;5.0;0.1001;21862;10;2025-01-04T11:49:59.231634500
1000;[784, 256, 256, 10];64;0.01;0.8;500.0;5.0;0.1001;43349;10;2025-01-04T11:53:34.397335
1000;[784, 256, 256, 10];64;0.01;0.8;500.0;5.0;0.1;21623;10;2025-01-04T11:53:39.174079700
1000;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.1;38449;10;2025-01-04T11:54:48.545012600
1000;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.1;18181;10;2025-01-04T11:54:53.055173300
1000;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.1;39808;10;2025-01-04T11:56:03.573824100
1000;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.1;19508;10;2025-01-04T11:56:08.113117500
1000;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.8005;40540;10;2025-01-04T12:56:27.309810100
1000;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.7679;19479;10;2025-01-04T12:56:31.913638100
1000;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.7679;41314;10;2025-01-04T12:57:56.099382600
1000;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.5215;19787;10;2025-01-04T12:58:00.950265
1000;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.5215;40125;10;2025-01-04T12:59:10.583590200
1000;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.7515;19245;10;2025-01-04T12:59:15.235419800
1000;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.7515;39370;10;2025-01-04T13:04:51.126587500
1000;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.7358;18879;10;2025-01-04T13:04:55.667275900
1000;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.7358;38635;10;2025-01-04T13:07:20.400779800
1000;[784, 256, 196, 10];64;0.01;0.8;500.0;5.0;0.7209;18495;10;2025-01-04T13:07:24.896085500
